15.2,1962.0,0.1,63.8,555.0,0.1,68.9,629.0,0.2,62.7,387.0,0.1,62.1,391.0,0.1,60.0
15.3,1992.0,0.1,64.3,564.0,0.1,69.7,638.0,0.2,63.3,392.0,0.1,62.3,398.0,0.1,60.4
15.5,1986.0,0.1,64.2,566.0,0.1,69.4,640.0,0.2,63.1,381.0,0.1,62.2,399.0,0.1,60.3
16.0,2217.0,0.1,66.7,651.0,0.1,72.8,725.0,0.2,65.6,387.0,0.1,63.4,454.0,0.1,62.5
16.2,2380.0,0.2,53.3,712.0,0.2,54.9,787.0,0.3,51.9,388.0,0.1,56.8,493.0,0.1,50.5
16.3,2442.0,0.2,50.3,732.0,0.2,50.8,807.0,0.3,48.7,397.0,0.1,55.6,506.0,0.1,47.8
16.5,2347.0,0.2,45.3,702.0,0.2,44.2,777.0,0.3,43.7,380.0,0.1,53.2,488.0,0.1,43.4
17.0,2344.0,0.2,44.7,699.0,0.2,43.3,774.0,0.3,43.0,386.0,0.1,52.7,485.0,0.1,42.8
17.2,2353.0,0.2,45.9,705.0,0.2,45.1,779.0,0.3,44.4,381.0,0.1,53.1,488.0,0.1,44.0
17.3,1746.0,0.1,44.8,507.0,0.1,43.4,581.0,0.2,43.1,297.0,0.1,52.9,361.0,0.1,42.9
17.5,2436.0,0.2,48.4,728.0,0.2,48.2,804.0,0.3,46.8,400.0,0.1,54.9,504.0,0.1,46.1
18.0,2596.0,0.2,51.6,781.0,0.2,52.6,856.0,0.3,50.1,423.0,0.1,56.2,536.0,0.1,49.0
18.2,2551.0,0.2,52.3,765.0,0.2,53.4,840.0,0.3,50.8,419.0,0.1,56.7,527.0,0.1,49.5
18.3,2614.0,0.1,55.1,784.0,0.1,57.1,859.0,0.2,53.6,432.0,0.1,58.1,539.0,0.1,52.0
18.5,1867.0,0.1,62.0,534.0,0.1,66.5,608.0,0.1,60.9,347.0,0.1,61.5,378.0,0.1,58.3
19.0,1957.0,0.1,64.3,559.0,0.1,69.5,633.0,0.2,63.2,370.0,0.1,62.4,395.0,0.1,60.3
19.2,1669.0,0.1,61.8,466.0,0.1,66.3,540.0,0.1,60.6,329.0,0.1,61.2,334.0,0.1,58.2
19.3,1417.0,0.1,62.8,381.0,0.1,67.7,453.0,0.1,61.8,304.0,0.1,61.7,279.0,0.0,59.1
19.5,1557.0,0.1,62.1,429.0,0.1,66.7,503.0,0.1,61.0,314.0,0.1,61.3,311.0,0.0,58.5
20.0,1288.0,0.1,62.1,346.0,0.1,66.7,419.0,0.1,61.0,266.0,0.1,61.5,257.0,0.0,58.5
20.2,1345.0,0.1,61.1,369.0,0.1,65.2,441.0,0.1,59.8,265.0,0.1,61.0,270.0,0.0,57.5
20.3,1138.0,0.1,63.0,300.0,0.0,68.0,373.0,0.1,61.9,237.0,0.1,61.8,228.0,0.0,59.3
20.5,1126.0,0.1,67.6,297.0,0.0,74.3,370.0,0.1,66.9,233.0,0.1,64.1,226.0,0.0,63.5
21.0,1129.0,0.1,64.8,296.0,0.1,70.6,368.0,0.1,64.0,241.0,0.1,62.7,224.0,0.0,61.1
21.2,1143.0,0.1,69.5,299.0,0.0,77.1,372.0,0.1,68.9,245.0,0.1,65.0,227.0,0.0,65.4
21.3,1071.0,0.1,65.4,279.0,0.0,71.3,352.0,0.1,64.5,225.0,0.1,63.0,215.0,0.0,61.6
21.5,833.0,0.0,65.9,202.0,0.0,72.3,273.0,0.1,65.3,194.0,0.0,63.2,164.0,0.0,62.2
22.0,996.0,0.1,65.8,256.0,0.0,72.0,327.0,0.1,65.0,215.0,0.1,62.9,198.0,0.0,62.0
22.2,904.0,0.0,67.1,223.0,0.0,73.9,295.0,0.1,66.6,209.0,0.1,63.7,177.0,0.0,63.3
22.3,845.0,0.0,65.6,207.0,0.0,71.9,279.0,0.1,65.0,191.0,0.0,62.9,168.0,0.0,61.9
22.5,731.0,0.0,66.9,170.0,0.0,74.0,242.0,0.1,66.5,176.0,0.0,63.5,143.0,0.0,63.3
23.0,620.0,0.0,65.8,136.0,0.0,72.6,208.0,0.1,65.4,154.0,0.0,63.0,122.0,0.0,62.3
23.2,555.0,0.0,61.6,119.0,0.0,66.7,189.0,0.1,60.8,137.0,0.0,60.8,110.0,0.0,58.3
23.3,581.0,0.0,62.3,126.0,0.0,67.7,197.0,0.1,61.6,143.0,0.0,61.3,115.0,0.0,59.0
23.5,492.0,0.0,61.3,96.0,0.0,66.1,167.0,0.1,60.6,133.0,0.0,61.0,96.0,0.0,58.2
0.0,377.0,0.0,62.8,54.0,0.0,68.7,128.0,0.1,62.5,125.0,0.0,62.4,70.0,0.0,59.8
0.2,351.0,0.0,61.5,45.0,0.0,66.2,120.0,0.1,60.8,120.0,0.0,62.4,66.0,0.0,58.3
0.3,377.0,0.0,63.7,56.0,0.0,70.0,131.0,0.0,63.5,117.0,0.0,62.8,73.0,0.0,60.7
0.5,289.0,0.0,64.2,32.0,0.0,71.3,102.0,0.0,64.6,100.0,0.0,63.0,55.0,0.0,61.6
1.0,292.0,0.0,63.4,33.0,0.0,69.7,104.0,0.0,63.7,99.0,0.0,62.6,56.0,0.0,60.8
1.2,297.0,0.0,64.1,32.0,0.0,71.4,107.0,0.0,64.6,100.0,0.0,62.6,58.0,0.0,61.7
1.3,278.0,0.0,64.4,28.0,0.0,71.8,103.0,0.0,65.0,92.0,0.0,62.9,55.0,0.0,62.0
1.5,285.0,0.0,64.2,30.0,0.0,71.5,104.0,0.0,64.8,96.0,0.0,62.8,55.0,0.0,61.8
2.0,259.0,0.0,64.2,23.0,0.0,71.4,95.0,0.0,64.6,91.0,0.0,63.3,50.0,0.0,61.6
2.2,241.0,0.0,63.4,16.0,0.0,70.9,89.0,0.0,64.2,90.0,0.0,62.5,46.0,0.0,61.3
2.3,247.0,0.0,62.4,19.0,0.0,68.0,89.0,0.0,62.6,92.0,0.0,62.4,47.0,0.0,59.9
2.5,303.0,0.0,62.7,37.0,0.0,68.1,112.0,0.0,62.6,94.0,0.0,62.4,60.0,0.0,59.9
