
 sensor1 : 56102.0
 lane_flow: [241,327,262,245] : lane_speed: [34.0, 36.2, 30.6, 32.1] : flow_total: [1075] : ave_speed = [33.4]

 onR_merge2 : 843.0
 lane_flow: [0,0,0,4] : lane_speed: [0.0, 0.0, 0.0, 61.3] : flow_total: [4] : ave_speed = [61.3]
 lane_flow: [0,0,0,1] : lane_speed: [0.0, 0.0, 0.0, 49.3] : flow_total: [1] : ave_speed = [49.3]
 lane_flow: [0,0,0,0] : lane_speed: [0.0, 0.0, 0.0, 0.0] : flow_total: [0] : ave_speed = [0.0]
 lane_flow: [0,0,0,0] : lane_speed: [0.0, 0.0, 0.0, 0.0] : flow_total: [0] : ave_speed = [0.0]
 lane_flow: [0,0,0,6] : lane_speed: [0.0, 0.0, 0.0, 65.5] : flow_total: [6] : ave_speed = [65.5]
 lane_flow: [0,0,0,11] : lane_speed: [0.0, 0.0, 0.0, 71.8] : flow_total: [11] : ave_speed = [71.8]
 lane_flow: [0,0,0,21] : lane_speed: [0.0, 0.0, 0.0, 65.6] : flow_total: [21] : ave_speed = [65.6]
 lane_flow: [0,0,0,30] : lane_speed: [0.0, 0.0, 0.0, 62.5] : flow_total: [30] : ave_speed = [62.5]
 lane_flow: [0,0,0,30] : lane_speed: [0.0, 0.0, 0.0, 70.4] : flow_total: [30] : ave_speed = [70.4]
 lane_flow: [0,0,0,28] : lane_speed: [0.0, 0.0, 0.0, 65.8] : flow_total: [28] : ave_speed = [65.8]
 lane_flow: [0,0,0,19] : lane_speed: [0.0, 0.0, 0.0, 72.2] : flow_total: [19] : ave_speed = [72.2]
 lane_flow: [0,0,0,15] : lane_speed: [0.0, 0.0, 0.0, 72.4] : flow_total: [15] : ave_speed = [72.4]
 lane_flow: [0,0,0,14] : lane_speed: [0.0, 0.0, 0.0, 72.0] : flow_total: [14] : ave_speed = [72.0]
 lane_flow: [0,0,0,13] : lane_speed: [0.0, 0.0, 0.0, 67.0] : flow_total: [13] : ave_speed = [67.0]
 lane_flow: [0,0,0,12] : lane_speed: [0.0, 0.0, 0.0, 63.0] : flow_total: [12] : ave_speed = [63.0]
 lane_flow: [0,0,0,10] : lane_speed: [0.0, 0.0, 0.0, 65.1] : flow_total: [10] : ave_speed = [65.1]
 lane_flow: [0,0,0,13] : lane_speed: [0.0, 0.0, 0.0, 66.3] : flow_total: [13] : ave_speed = [66.3]
 lane_flow: [0,0,0,9] : lane_speed: [0.0, 0.0, 0.0, 67.1] : flow_total: [9] : ave_speed = [67.1]
 lane_flow: [0,0,0,15] : lane_speed: [0.0, 0.0, 0.0, 64.1] : flow_total: [15] : ave_speed = [64.1]
