11.45,202.0,0.0551,0.0,45.0,0.0231,0.0,157.0,0.0872,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
12.0,200.0,0.0527,0.0,38.0,0.0185,0.0,162.0,0.0868,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
12.15,236.0,0.0661,0.0,52.0,0.0291,0.0,184.0,0.1031,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
12.3,238.0,0.0652,0.0,54.0,0.027,0.0,184.0,0.1034,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
12.45,232.0,0.0629,0.0,50.0,0.0252,0.0,182.0,0.1006,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
13.0,205.0,0.057,0.0,48.0,0.0244,0.0,157.0,0.0896,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
13.15,205.0,0.0564,0.0,45.0,0.023,0.0,160.0,0.0897,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
13.3,219.0,0.0606,0.0,51.0,0.0269,0.0,168.0,0.0942,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
13.45,249.0,0.0704,0.0,50.0,0.0254,0.0,199.0,0.1153,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
14.0,222.0,0.0603,0.0,43.0,0.0226,0.0,179.0,0.0981,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
14.15,225.0,0.0606,0.0,49.0,0.0242,0.0,176.0,0.097,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
14.3,226.0,0.0602,0.0,35.0,0.0172,0.0,191.0,0.1031,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
14.45,238.0,0.067,0.0,58.0,0.0322,0.0,180.0,0.1018,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
15.0,218.0,0.0572,0.0,40.0,0.0201,0.0,178.0,0.0944,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
15.15,220.0,0.0598,0.0,40.0,0.0201,0.0,180.0,0.0995,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
15.3,204.0,0.0562,0.0,44.0,0.0235,0.0,160.0,0.089,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
15.45,196.0,0.0512,0.0,45.0,0.0222,0.0,151.0,0.0803,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
16.0,232.0,0.0642,0.0,48.0,0.0251,0.0,184.0,0.1033,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
16.15,212.0,0.0582,0.0,47.0,0.0237,0.0,165.0,0.0928,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
