Timestamp,Station,Freeway,Direction,Lane Type,Latitude,Longitude,Location,Abs_PM,Total Flow (veh/5min),Lane1 Flow (veh/5min),Lane2 Flow (veh/5min),Lane3 Flow (veh/5min),Lane4 Flow (veh/5min),Lane5 Flow (veh/5min),Lane6 Flow (veh/5min)
11:35:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,29.666666666666668,29.666666666666668,,,,,
11:35:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:40:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,32.666666666666664,32.666666666666664,,,,,
11:40:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:45:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,27.333333333333332,27.333333333333332,,,,,
11:45:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:50:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,27.666666666666668,27.666666666666668,,,,,
11:50:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
11:55:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,41.333333333333336,41.333333333333336,,,,,
11:55:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:00:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,36.0,36.0,,,,,
12:00:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:05:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,31.0,31.0,,,,,
12:05:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:10:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,43.666666666666664,43.666666666666664,,,,,
12:10:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:15:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,31.333333333333332,31.333333333333332,,,,,
12:15:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:20:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,37.333333333333336,37.333333333333336,,,,,
12:20:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:25:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,37.666666666666664,37.666666666666664,,,,,
12:25:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:30:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,29.666666666666668,29.666666666666668,,,,,
12:30:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:35:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,30.666666666666668,30.666666666666668,,,,,
12:35:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:40:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,43.0,43.0,,,,,
12:40:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:45:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,39.333333333333336,39.333333333333336,,,,,
12:45:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:50:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,41.0,41.0,,,,,
12:50:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
12:55:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,31.333333333333332,31.333333333333332,,,,,
12:55:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:00:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,41.666666666666664,41.666666666666664,,,,,
13:00:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:05:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,33.0,33.0,,,,,
13:05:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:10:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,22.0,22.0,,,,,
13:10:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:15:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,30.666666666666668,30.666666666666668,,,,,
13:15:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:20:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,29.666666666666668,29.666666666666668,,,,,
13:20:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:25:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,29.333333333333332,29.333333333333332,,,,,
13:25:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
13:30:00,770388,210,W,FF,34.207155,-118.2137,EB/NB 2 TO EB 210,19.08,30.333333333333332,30.333333333333332,,,,,
13:30:00,775725,210,W,FF,34.155945,-118.157667,WB 210 CON,24.49,,,,,,,
